ntype,node_name,node_id,global_graph_index
ICD9CM,Stenosis and insufficiency of lacrimal passages,375.5,4617
ICD9CM,Eversion of lacrimal punctum,375.51,4618
ICD9CM,Stenosis of lacrimal punctum,375.52,4619
ICD9CM,Stenosis of lacrimal canaliculi,375.53,4620
ICD9CM,Stenosis of lacrimal sac,375.54,4621
ICD9CM,"Obstruction of nasolacrimal duct, neonatal",375.55,4622
ICD9CM,"Stenosis of nasolacrimal duct, acquired",375.56,4623
ICD9CM,Dacryolith,375.57,4624
ICD9CM,Lacrimal fistula,375.61,4625
ICD9CM,Granuloma of lacrimal passages,375.81,4626
ICD9CM,Unspecified disorder of lacrimal system,375.9,4627
ICD9CM,X-ray study of eye,95.14,4628
ICD9CM,NEOPLASMS,140-239.99,4629
ICD9CM,Other diseases of upper respiratory tract,478,4630
ICD9CM,Nasal mucositis (ulcerative),478.11,4631
ICD9CM,"Other diseases of pharynx, not elsewhere classified",478.2,4632
ICD9CM,Disease of pharynx NOS,478.20,4633
ICD9CM,Cellulitis of pharynx or nasopharynx,478.21,4634
ICD9CM,Parapharyngeal abscess,478.22,4635
ICD9CM,Retropharyngeal abscess,478.24,4636
ICD9CM,Edema of pharynx or nasopharynx,478.25,4637
ICD9CM,Cyst of pharynx or nasopharynx,478.26,4638
ICD9CM,Other diseases of pharynx or nasopharynx,478.29,4639
ICD9CM,"Upper respiratory tract hypersensitivity reaction, site unspecified",478.8,4640
ICD9CM,Other and unspecified diseases of upper respiratory tract,478.9,4641
ICD9CM,"Other diseases of trachea and bronchus, not elsewhere classified",519.1,4642
ICD9CM,Other diseases of trachea and bronchus,519.19,4643
ICD9CM,Mediastinitis,519.2,4644
ICD9CM,Other diseases of mediastinum NEC,519.3,4645
ICD9CM,Stridor,786.1,4646
ICD9CM,Myalgia and myositis unspecified,729.1,4647
ICD9CM,Nasolacrimal duct probe,09.43,4648
ICD9CM,Fracture of vault of skull,800,4649
ICD9CM,Closed fracture of vault of skull without mention of intracranial injury,800.0,4650
ICD9CM,"Closed fracture of vault of skull without mention of intracranial injury, with state of consciousness unspecified",800.00,4651
ICD9CM,"Closed fracture of vault of skull without mention of intracranial injury, with no loss of consciousness",800.01,4652
ICD9CM,"Closed fracture of vault of skull without mention of intracranial injury, with brief [less than one hour] loss of consciousness",800.02,4653
ICD9CM,"Closed fracture of vault of skull without mention of intracranial injury, with moderate [1-24 hours] loss of consciousness",800.03,4654
ICD9CM,"Closed fracture of vault of skull without mention of intracranial injury, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",800.04,4655
ICD9CM,"Closed fracture of vault of skull without mention of intracranial injury, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",800.05,4656
ICD9CM,"Closed fracture of vault of skull without mention of intracranial injury, with loss of consciousness of unspecified duration",800.06,4657
ICD9CM,"Closed fracture of vault of skull without mention of intracranial injury, with concussion, unspecified",800.09,4658
ICD9CM,Closed fracture of vault of skull with cerebral laceration and contusion,800.1,4659
ICD9CM,"Closed fracture of vault of skull with cerebral laceration and contusion, with state of consciousness unspecified",800.10,4660
ICD9CM,"Closed fracture of vault of skull with cerebral laceration and contusion, with no loss of consciousness",800.11,4661
ICD9CM,"Closed fracture of vault of skull with cerebral laceration and contusion, with brief [less than one hour] loss of consciousness",800.12,4662
ICD9CM,"Closed fracture of vault of skull with cerebral laceration and contusion, with moderate [1-24 hours] loss of consciousness",800.13,4663
ICD9CM,"Closed fracture of vault of skull with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",800.14,4664
ICD9CM,"Closed fracture of vault of skull with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",800.15,4665
ICD9CM,"Closed fracture of vault of skull with cerebral laceration and contusion, with loss of consciousness of unspecified duration",800.16,4666
ICD9CM,"Closed fracture of vault of skull with cerebral laceration and contusion, with concussion, unspecified",800.19,4667
ICD9CM,"Closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage",800.2,4668
ICD9CM,"Closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with state of consciousness unspecified",800.20,4669
ICD9CM,"Closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness",800.21,4670
ICD9CM,"Closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with brief [less than one hour] loss of consciousness",800.22,4671
ICD9CM,"Closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with moderate [1-24 hours] loss of consciousness",800.23,4672
ICD9CM,"Closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",800.24,4673
ICD9CM,"Closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",800.25,4674
ICD9CM,"Closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration",800.26,4675
ICD9CM,"Closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with concussion, unspecified",800.29,4676
ICD9CM,Closed fracture of vault of skull with other and unspecified intracranial hemorrhage,800.3,4677
ICD9CM,"Closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with state of consciousness unspecified",800.30,4678
ICD9CM,"Closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with no loss of consciousness",800.31,4679
ICD9CM,"Closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with brief [less than one hour] loss of consciousness",800.32,4680
ICD9CM,"Closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with moderate [1-24 hours] loss of consciousness",800.33,4681
ICD9CM,"Closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",800.34,4682
ICD9CM,"Closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",800.35,4683
ICD9CM,"Closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with loss of consciousness of unspecified duration",800.36,4684
ICD9CM,"Closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with concussion, unspecified",800.39,4685
ICD9CM,Closed fracture of vault of skull with intracranial injury of other and unspecified nature,800.4,4686
ICD9CM,"Closed fracture of vault of skull with intracranial injury of other and unspecified nature, with state of consciousness unspecified",800.40,4687
ICD9CM,"Closed fracture of vault of skull with intracranial injury of other and unspecified nature, with no loss of consciousness",800.41,4688
ICD9CM,"Closed fracture of vault of skull with intracranial injury of other and unspecified nature, with brief [less than one hour] loss of consciousness",800.42,4689
ICD9CM,"Closed fracture of vault of skull with intracranial injury of other and unspecified nature, with moderate [1-24 hours] loss of consciousness",800.43,4690
ICD9CM,"Closed fracture of vault of skull with intracranial injury of other and unspecified nature, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",800.44,4691
ICD9CM,"Closed fracture of vault of skull with intracranial injury of other and unspecified nature, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",800.45,4692
ICD9CM,"Closed fracture of vault of skull with intracranial injury of other and unspecified nature, with loss of consciousness of unspecified duration",800.46,4693
ICD9CM,"Closed fracture of vault of skull with intracranial injury of other and unspecified nature, with concussion, unspecified",800.49,4694
ICD9CM,Open fracture of vault of skull without mention of intracranial injury,800.5,4695
ICD9CM,"Open fracture of vault of skull without mention of intracranial injury, with state of consciousness unspecified",800.50,4696
ICD9CM,"Open fracture of vault of skull without mention of intracranial injury, with no loss of consciousness",800.51,4697
ICD9CM,"Open fracture of vault of skull without mention of intracranial injury, with brief [less than one hour] loss of consciousness",800.52,4698
ICD9CM,"Open fracture of vault of skull without mention of intracranial injury, with moderate [1-24 hours] loss of consciousness",800.53,4699
ICD9CM,"Open fracture of vault of skull without mention of intracranial injury, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",800.54,4700
ICD9CM,"Open fracture of vault of skull without mention of intracranial injury, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",800.55,4701
ICD9CM,"Open fracture of vault of skull without mention of intracranial injury, with loss of consciousness of unspecified duration",800.56,4702
ICD9CM,"Open fracture of vault of skull without mention of intracranial injury, with concussion, unspecified",800.59,4703
ICD9CM,Open fracture of vault of skull with cerebral laceration and contusion,800.6,4704
ICD9CM,"Open fracture of vault of skull with cerebral laceration and contusion, with state of consciousness unspecified",800.60,4705
ICD9CM,"Open fracture of vault of skull with cerebral laceration and contusion, with no loss of consciousness",800.61,4706
ICD9CM,"Open fracture of vault of skull with cerebral laceration and contusion, with brief [less than one hour] loss of consciousness",800.62,4707
ICD9CM,"Open fracture of vault of skull with cerebral laceration and contusion, with moderate [1-24 hours] loss of consciousness",800.63,4708
ICD9CM,"Open fracture of vault of skull with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",800.64,4709
ICD9CM,"Open fracture of vault of skull with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",800.65,4710
ICD9CM,"Open fracture of vault of skull with cerebral laceration and contusion, with loss of consciousness of unspecified duration",800.66,4711
ICD9CM,"Open fracture of vault of skull with cerebral laceration and contusion, with concussion, unspecified",800.69,4712
ICD9CM,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage",800.7,4713
ICD9CM,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with state of consciousness unspecified",800.70,4714
ICD9CM,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness",800.71,4715
ICD9CM,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with brief [less than one hour] loss of consciousness",800.72,4716
ICD9CM,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with moderate [1-24 hours] loss of consciousness",800.73,4717
ICD9CM,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",800.74,4718
ICD9CM,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",800.75,4719
ICD9CM,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration",800.76,4720
ICD9CM,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with concussion, unspecified",800.79,4721
ICD9CM,Open fracture of vault of skull with other and unspecified intracranial hemorrhage,800.8,4722
ICD9CM,"Open fracture of vault of skull with other and unspecified intracranial hemorrhage, with state of consciousness unspecified",800.80,4723
ICD9CM,"Open fracture of vault of skull with other and unspecified intracranial hemorrhage, with no loss of consciousness",800.81,4724
ICD9CM,"Open fracture of vault of skull with other and unspecified intracranial hemorrhage, with brief [less than one hour] loss of consciousness",800.82,4725
ICD9CM,"Open fracture of vault of skull with other and unspecified intracranial hemorrhage, with moderate [1-24 hours] loss of consciousness",800.83,4726
ICD9CM,"Open fracture of vault of skull with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",800.84,4727
ICD9CM,"Open fracture of vault of skull with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",800.85,4728
ICD9CM,"Open fracture of vault of skull with other and unspecified intracranial hemorrhage, with loss of consciousness of unspecified duration",800.86,4729
ICD9CM,"Open fracture of vault of skull with other and unspecified intracranial hemorrhage, with concussion, unspecified",800.89,4730
ICD9CM,Open fracture of vault of skull with intracranial injury of other and unspecified nature,800.9,4731
ICD9CM,"Open fracture of vault of skull with intracranial injury of other and unspecified nature, with state of consciousness unspecified",800.90,4732
ICD9CM,"Open fracture of vault of skull with intracranial injury of other and unspecified nature, with no loss of consciousness",800.91,4733
ICD9CM,"Open fracture of vault of skull with intracranial injury of other and unspecified nature, with brief [less than one hour] loss of consciousness",800.92,4734
ICD9CM,"Open fracture of vault of skull with intracranial injury of other and unspecified nature, with moderate [1-24 hours] loss of consciousness",800.93,4735
ICD9CM,"Open fracture of vault of skull with intracranial injury of other and unspecified nature, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",800.94,4736
ICD9CM,"Open fracture of vault of skull with intracranial injury of other and unspecified nature, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",800.95,4737
ICD9CM,"Open fracture of vault of skull with intracranial injury of other and unspecified nature, with loss of consciousness of unspecified duration",800.96,4738
ICD9CM,"Open fracture of vault of skull with intracranial injury of other and unspecified nature, with concussion, unspecified",800.99,4739
ICD9CM,Fracture of base of skull,801,4740
ICD9CM,Closed fracture of base of skull without mention of intracranial injury,801.0,4741
ICD9CM,"Closed fracture of base of skull without mention of intracranial injury, with state of consciousness unspecified",801.00,4742
ICD9CM,"Closed fracture of base of skull without mention of intracranial injury, with no loss of consciousness",801.01,4743
ICD9CM,"Closed fracture of base of skull without mention of intracranial injury, with brief [less than one hour] loss of consciousness",801.02,4744
ICD9CM,"Closed fracture of base of skull without mention of intracranial injury, with moderate [1-24 hours] loss of consciousness",801.03,4745
ICD9CM,"Closed fracture of base of skull without mention of intracranial injury, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",801.04,4746
ICD9CM,"Closed fracture of base of skull without mention of intracranial injury, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",801.05,4747
ICD9CM,"Closed fracture of base of skull without mention of intracranial injury, with loss of consciousness of unspecified duration",801.06,4748
ICD9CM,"Closed fracture of base of skull without mention of intracranial injury, with concussion, unspecified",801.09,4749
ICD9CM,Closed fracture of base of skull with cerebral laceration and contusion,801.1,4750
ICD9CM,"Closed fracture of base of skull with cerebral laceration and contusion, with state of consciousness unspecified",801.10,4751
ICD9CM,"Closed fracture of base of skull with cerebral laceration and contusion, with no loss of consciousness",801.11,4752
ICD9CM,"Closed fracture of base of skull with cerebral laceration and contusion, with brief [less than one hour] loss of consciousness",801.12,4753
ICD9CM,"Closed fracture of base of skull with cerebral laceration and contusion, with moderate [1-24 hours] loss of consciousness",801.13,4754
ICD9CM,"Closed fracture of base of skull with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",801.14,4755
ICD9CM,"Closed fracture of base of skull with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",801.15,4756
ICD9CM,"Closed fracture of base of skull with cerebral laceration and contusion, with loss of consciousness of unspecified duration",801.16,4757
ICD9CM,"Closed fracture of base of skull with cerebral laceration and contusion, with concussion, unspecified",801.19,4758
ICD9CM,"Closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage",801.2,4759
